Date,Close,return
2012-02-01,137.020004,0.043405396711561295
2012-03-01,140.809998,0.027660150995178823
2012-04-01,139.869995,-0.006675683640021246
2012-05-01,131.470001,-0.060055725318357234
2012-06-01,136.100006,0.03521719757193886
2012-07-01,137.710007,0.011829543931100028
2012-08-01,141.160004,0.025052623808232033
2012-09-01,143.970001,0.01990646727383205
2012-10-01,141.350006,-0.018198200887697302
2012-11-01,142.149994,0.005659624803977525
2012-12-01,142.410004,0.0018291242418202458
2013-01-01,149.699997,0.05119017481384258
2013-02-01,151.610001,0.012758878011200014
2013-03-01,156.669998,0.033375087175152585
2013-04-01,159.679993,0.01921232551493368
2013-05-01,163.449997,0.023609745523974324
2013-06-01,160.419998,-0.018537773359518672
2013-07-01,168.710007,0.05167690502028299
2013-08-01,163.649994,-0.02999237028067936
2013-09-01,168.009995,0.026642231346491796
2013-10-01,175.789993,0.04630675692836017
2013-11-01,181.0,0.02963767681588103
2013-12-01,184.690002,0.020386751381215484
2014-01-01,178.179993,-0.035248302179345936
2014-02-01,186.289993,0.04551577235722548
2014-03-01,187.009995,0.003864952638652941
2014-04-01,188.309998,0.006951516147572834
2014-05-01,192.679993,0.02320638864857294
2014-06-01,195.720001,0.015777496940224678
2014-07-01,193.089996,-0.013437589344790446
2014-08-01,200.710007,0.03946352041977352
2014-09-01,197.020004,-0.018384748499361003
2014-10-01,201.660004,0.02355090805906168
2014-11-01,207.199997,0.02747194728807023
2014-12-01,205.539993,-0.008011602432600351
2015-01-01,199.449997,-0.029629250790137007
2015-02-01,210.660004,0.05620459848891346
2015-03-01,206.429993,-0.020079801194725078
2015-04-01,208.460007,0.009833910133398183
2015-05-01,211.139999,0.012856144632097166
2015-06-01,205.850006,-0.025054433196241455
2015-07-01,210.5,0.02258923422134851
2015-08-01,197.669998,-0.0609501282660333
2015-09-01,191.630005,-0.03055594203021128
2015-10-01,207.929993,0.0850596857209287
2015-11-01,208.690002,0.003655119634424331
2015-12-01,203.869995,-0.02309649218365528
2016-01-01,193.720001,-0.049786600524515556
2016-02-01,193.559998,-0.0008259498202253246
2016-03-01,205.520004,0.06178965759237087
2016-04-01,206.330002,0.003941212457352794
2016-05-01,209.839996,0.017011554141312057
2016-06-01,209.479996,-0.0017155928653372898
2016-07-01,217.119995,0.03647125809568941
2016-08-01,217.380005,0.0011975405581601262
2016-09-01,216.300003,-0.0049682674356364975
2016-10-01,212.550003,-0.01733703165968059
2016-11-01,220.380005,0.03683839985643278
2016-12-01,223.529999,0.014293465507453806
2017-01-01,227.529999,0.01789468983087139
2017-02-01,236.470001,0.03929153095983606
2017-03-01,235.740005,-0.0030870554273816353
2017-04-01,238.080002,0.009926176933779285
2017-05-01,241.440002,0.01411290310725044
2017-06-01,241.800003,0.0014910578073967784
2017-07-01,246.770004,0.020554180886424467
2017-08-01,247.490005,0.0029177006456586607
2017-09-01,251.229996,0.01511168501532012
2017-10-01,257.149994,0.02356405721552446
2017-11-01,265.01001,0.03056588054985543
2017-12-01,266.859985,0.0069807740469878254
2018-01-01,281.899994,0.05635917651722866
2018-02-01,271.649994,-0.03636041226733766
2018-03-01,263.149994,-0.03129026389744738
2018-04-01,264.51001,0.005168215964314271
2018-05-01,270.940002,0.024309068681370283
2018-06-01,271.279999,0.001254879299808831
2018-07-01,281.329987,0.03704654982691902
2018-08-01,290.309998,0.03191985005139175
2018-09-01,290.720001,0.0014122937646812161
2018-10-01,270.630005,-0.0691042787936701
2018-11-01,275.649994,0.018549269878630037
2018-12-01,249.919998,-0.0933429949575838
2019-01-01,269.929993,0.08006560163304743
2019-02-01,278.679993,0.03241581234731483
2019-03-01,282.480011,0.013635776142709943
2019-04-01,294.019989,0.040852370258510184
2019-05-01,275.269989,-0.06377117441494773
2019-06-01,293.0,0.06440953140009742
2019-07-01,297.429993,0.015119430034129744
2019-08-01,292.450012,-0.01674337194366271
2019-09-01,296.769989,0.014771676603658301
2019-10-01,303.329987,0.022104654254645695
2019-11-01,314.309998,0.0361982377957244
2019-12-01,321.859985,0.024020829906912455
