Date,equal,market,min_var_mark_return,equal_var_max_return,beta_scaled,markowitz,treynor
2017-11-01,0.026226397267594685,0.0305658805498554,0.027111366867390255,0.0333482974798592,0.02544385158372998,0.02938906252148426,0.01790568844990728
2017-12-01,0.014842071337171015,0.0069807740469878,0.00830924188703124,0.0023317153976775812,0.014713674800660197,0.006458656076134563,-8.48967098686582e-06
2018-01-01,0.0690351609917725,0.0563591765172286,0.05932538362560802,0.07317936689095687,0.06708637141657471,0.0639678807070124,0.06188769237991604
2018-02-01,-0.059836875561145524,-0.0363604122673376,-0.04367617583476962,-0.01829270658628108,-0.06256666508600368,-0.03498512598808537,-0.07844995433145781
2018-03-01,-0.005559733551598467,-0.0312902638974473,-0.023063729028373527,-0.024133977240607733,-0.0062698322925765606,-0.02354316467828024,-0.01924173739374995
2018-04-01,0.02201556490739903,0.0051682159643142,0.012007231828366192,-0.02066775031487203,0.024442393986283596,0.001089949044975875,0.03384052032175659
2018-05-01,-0.008529484425047416,0.0243090686813702,0.01677928934994144,0.02008982613127234,-0.008810107916948383,0.018040283938577404,-0.01030108679513864
2018-06-01,0.009451599610101483,0.0012548792998088,0.0015490762582092271,-0.017317548200033093,0.010584812616511619,-0.004476372252965408,0.011216903843258144
2018-07-01,0.030287406927559934,0.037046549826919,0.038692433351806936,0.022844108984926493,0.03197549260206469,0.03330354435517001,0.07506998521937233
2018-08-01,0.013847669503821483,0.0319198500513917,0.026457359690961708,0.0207083820207136,0.013134342101614772,0.025039282239577045,0.021881565392315765
2018-09-01,0.02946024287964303,0.0014122937646812,0.01049329397506572,0.018126821374764044,0.027604155042322196,0.012919266324617486,0.007840765365828362
2018-10-01,-0.05193386275509098,-0.0691042787936701,-0.06115601157089798,-0.09883152351594661,-0.04991948275405909,-0.07355891856840374,-0.016440933712566313
2018-11-01,0.014340945232919997,0.01854926987863,0.0216709006732557,0.01515164245501756,0.014197503558742318,0.01950863819101078,0.058000236918868055
2018-12-01,-0.0514087426553784,-0.0933429949575838,-0.08001536867917874,-0.0811243186257636,-0.05220129202377729,-0.08064133848523324,-0.048387645098023714
2019-01-01,0.06027625306503762,0.0800656016330474,0.06930089096236883,0.0902643748829267,0.059625219859823636,0.07638252608177258,0.02077123640668731
2019-02-01,0.04112081230024821,0.0324158123473148,0.03828441016728179,0.038415196614685475,0.03934948082466571,0.038434807523229086,0.04525640207460452
2019-03-01,0.007479858071171567,0.0136357761427099,0.011921061543431387,-0.0103609950505998,0.010638629637634974,0.004402225828072268,0.030239099012745064
2019-04-01,0.026042602523239887,0.0408523702585101,0.03186397376153584,0.050355897537626176,0.02571917608068834,0.03806461460653798,0.0040699115850843836
2019-05-01,-0.010801069452283516,-0.0637711744149477,-0.04591160243164231,-0.028282445779498813,-0.014431498896794853,-0.04029704812529453,-0.01193670200480376
2019-06-01,0.04713468761696337,0.0644095314000974,0.05966835173784052,0.06403646335809633,0.0459588139011517,0.06142545956479084,0.04382727350583331
2019-07-01,0.009436499678137715,0.0151194300341297,0.013573702965286484,0.03287078495126549,0.007710796877222053,0.019976253348863444,0.009561895932081926
2019-08-01,0.03444968554042325,-0.0167433719436627,-0.0020170523217146476,0.010297471499043894,0.030849366291298332,0.0021333335608346477,0.031096534052386077
2019-09-01,0.014420344382952064,0.0147716766036583,0.012284713097783138,0.015502889087349354,0.015253583414825647,0.013234688847450493,0.005175364132792573
2019-10-01,-0.009521832390828515,0.0221046542546456,0.013593368832017394,-0.0034628917867278813,-0.00834291884087137,0.008322908512949334,0.0011769920633695095
