Date,Close,return
2012-02-01,42.060001,-0.012907767826618843
2012-03-01,46.200001,0.09843081078386096
2012-04-01,47.459999,0.027272683392366215
2012-05-01,48.91,0.030552065540498496
2012-06-01,54.389999,0.11204250664485804
2012-07-01,51.009998,-0.06214379595778263
2012-08-01,51.07,0.0011762792070684203
2012-09-01,51.540001,0.009203074211866058
2012-10-01,48.619999,-0.05665506292869482
2012-11-01,50.0,0.028383402476005903
2012-12-01,44.09,-0.11819999999999997
2013-01-01,46.220001,0.04831029711952817
2013-02-01,46.34,0.0025962569754163223
2013-03-01,50.580002,0.09149766940008619
2013-04-01,52.09,0.029853656391710004
2013-05-01,52.799999,0.01363023612977532
2013-06-01,50.43,-0.04488634554708992
2013-07-01,54.669998,0.08407689867142576
2013-08-01,53.970001,-0.012804042904848711
2013-09-01,56.459999,0.04613670472231424
2013-10-01,57.779999,0.023379384048518803
2013-11-01,56.939999,-0.014537902639977451
2013-12-01,60.32,0.059360749198467566
2014-01-01,56.32,-0.06631299734748008
2014-02-01,59.900002,0.06356537642045446
2014-03-01,55.48,-0.07378968034091227
2014-04-01,56.439999,0.01730351478010106
2014-05-01,53.779999,-0.04712969608663531
2014-06-01,57.360001,0.06656753563717999
2014-07-01,55.23,-0.037133907999757576
2014-08-01,63.990002,0.1586094875973203
2014-09-01,61.110001,-0.04500704656955634
2014-10-01,62.669998,0.025527687358408047
2014-11-01,66.739998,0.06494335614946078
2014-12-01,70.699997,0.05933471858959294
2015-01-01,67.059998,-0.05148513655523923
2015-02-01,72.620003,0.08291090315869099
2015-03-01,75.379997,0.03800597474500256
2015-04-01,72.709999,-0.03542051082862219
2015-05-01,72.589996,-0.001650433250590444
2015-06-01,77.739998,0.07094644281286366
2015-07-01,80.370003,0.03383078296451725
2015-08-01,74.489998,-0.07316168695427316
2015-09-01,72.440002,-0.027520419587069855
2015-10-01,67.769997,-0.06446721246639397
2015-11-01,65.410004,-0.03482356654081009
2015-12-01,71.870003,0.09876163591122844
2016-01-01,75.059998,0.04438562497346776
2016-02-01,74.25,-0.010791340548663375
2016-03-01,85.599998,0.15286192592592585
2016-04-01,81.910004,-0.043107407549238475
2016-05-01,89.900002,0.09754605798822813
2016-06-01,94.0,0.04560620588195308
2016-07-01,94.739998,0.007872319148936269
2016-08-01,73.410004,-0.22514243667178457
2016-09-01,69.989998,-0.046587737551410546
2016-10-01,69.089996,-0.012859008797228455
2016-11-01,77.32,0.11912005321291375
2016-12-01,74.07,-0.04203310915675118
2017-01-01,73.82,-0.0033751856352098875
2017-02-01,73.019997,-0.01083721213763189
2017-03-01,69.730003,-0.04505606868211742
2017-04-01,72.709999,0.042736209261313274
2017-05-01,73.389999,0.009352221281147433
2017-06-01,72.089996,-0.0177136260759454
2017-07-01,75.160004,0.042585770153184654
2017-08-01,72.559998,-0.03459294653576661
2017-09-01,81.050003,0.11700668734858577
2017-10-01,80.839996,-0.0025910794845992458
2017-11-01,88.080002,0.08955970260067803
2017-12-01,93.010002,0.05597184250745135
2018-01-01,103.120003,0.10869799787769052
2018-02-01,94.589996,-0.08271922761677963
2018-03-01,93.550003,-0.010994746209736506
2018-04-01,96.529999,0.03185457941674241
2018-05-01,87.480003,-0.09375319686888228
2018-06-01,98.599998,0.12711470757494148
2018-07-01,98.150002,-0.004563854047948346
2018-08-01,107.730003,0.0976057137523032
2018-09-01,109.300003,0.0145734703079885
2018-10-01,111.379997,0.019030136714634827
2018-11-01,110.989998,-0.003501517422378808
2018-12-01,108.080002,-0.0262185426834588
2019-01-01,115.43,0.06800516158391656
2019-02-01,118.459999,0.026249666464523758
2019-03-01,119.300003,0.007091035008365942
2019-04-01,126.089996,0.05691527937346308
2019-05-01,127.279999,0.009437727319778766
2019-06-01,135.160004,0.06191078772714298
2019-07-01,134.020004,-0.008434447811942802
2019-08-01,156.089996,0.16467684928587234
2019-09-01,158.940002,0.018258735812895832
2019-10-01,160.339996,0.008808317493289142
2019-11-01,157.360001,-0.018585475080091673
2019-12-01,155.979996,-0.008769731769384115
